"expiry_dt","strike_pr","ce_volume","pe_volume","total_volume","total_open_interest"
"2019-10-31","68000.00","0","0","0","0"
"2019-10-31","68500.00","0","0","0","0"
"2019-10-31","69000.00","1","0","1","230"
"2019-10-31","69500.00","0","0","0","0"
"2019-10-31","70000.00","0","0","0","0"
"2019-10-31","70500.00","0","0","0","0"
"2019-10-31","71000.00","0","0","0","0"
"2019-11-07","9200.00","0","39560","39560","35400"
"2019-11-07","9250.00","0","120458","120458","1650"
"2019-11-07","9300.00","0","14958","14958","3525"
"2019-11-07","9350.00","0","31859","31859","5550"
"2019-11-07","9400.00","0","4219","4219","525"
"2019-11-07","9450.00","0","43025","43025","3450"
"2019-11-07","9500.00","0","2622","2622","1350"
"2019-11-07","9550.00","0","24050","24050","1125"
"2019-11-07","9600.00","0","6004","6004","375"
"2019-11-07","9650.00","0","8401","8401","300"
"2019-11-07","9700.00","0","3606","3606","0"
"2019-11-07","9750.00","0","1200","1200","0"
"2019-11-07","9800.00","0","0","0","0"
"2019-11-07","9850.00","0","0","0","0"
"2019-11-07","9900.00","2","602","604","450"
"2019-11-07","9950.00","0","1402","1402","450"
"2019-11-07","10000.00","0","124","124","6750"
"2019-11-07","10050.00","0","8695","8695","1275"
"2019-11-07","10100.00","0","2205","2205","0"
"2019-11-07","10150.00","0","44042","44042","675"
"2019-11-07","10200.00","0","129","129","8025"
"2019-11-07","10250.00","0","880","880","0"
"2019-11-07","10300.00","0","0","0","0"
"2019-11-07","10350.00","0","3055","3055","150"
"2019-11-07","10400.00","0","94","94","7800"
"2019-11-07","10450.00","0","0","0","0"
"2019-11-07","10500.00","27","9362","9389","1699800"
"2019-11-07","10550.00","0","30","30","1050"
"2019-11-07","10600.00","11","1099","1110","110325"
"2019-11-07","10650.00","0","21","21","300"
"2019-11-07","10700.00","743","2771","3514","439275"
"2019-11-07","10750.00","0","63","63","1950"
"2019-11-07","10800.00","63","6491","6554","928125"
"2019-11-07","10850.00","7","558","565","31350"
"2019-11-07","10900.00","71","8122","8193","894150"
"2019-11-07","10950.00","12","14","26","900"
"2019-11-07","11000.00","366","76136","76502","8328450"
"2019-11-07","11050.00","2","311","313","20025"
"2019-11-07","11100.00","99","33285","33384","2348025"
"2019-11-07","11150.00","39","966","1005","41550"
"2019-11-07","11200.00","352","51422","51774","2806950"
"2019-11-07","11250.00","32","5373","5405","224925"
"2019-11-07","11300.00","801","65497","66298","2856975"
"2019-11-07","11350.00","182","11172","11354","289800"
"2019-11-07","11400.00","1811","148771","150582","5371350"
"2019-11-07","11450.00","128","30954","31082","564225"
"2019-11-07","11500.00","21386","289741","311127","10644600"
"2019-11-07","11550.00","1904","81627","83531","990000"
"2019-11-07","11600.00","36319","452873","489192","9720900"
"2019-11-07","11650.00","14169","205018","219187","3663675"
"2019-11-07","11700.00","83683","814065","897748","14165325"
"2019-11-07","11750.00","19908","476781","496689","4066575"
"2019-11-07","11800.00","296971","1493296","1790267","17584650"
"2019-11-07","11850.00","250648","1023806","1274454","7671150"
"2019-11-07","11900.00","1474968","2193734","3668702","21266025"
"2019-11-07","11950.00","1252972","1318331","2571303","9067125"
"2019-11-07","12000.00","3106379","1519092","4625471","20231400"
"2019-11-07","12050.00","1595017","130933","1725950","6661050"
"2019-11-07","12100.00","1599556","77409","1676965","11266275"
"2019-11-07","12150.00","468580","2474","471054","3270975"
"2019-11-07","12200.00","660873","6033","666906","8303025"
"2019-11-07","12250.00","82131","219","82350","969675"
"2019-11-07","12300.00","175682","745","176427","2452575"
"2019-11-07","12350.00","11499","92","11591","250050"
"2019-11-07","12400.00","62136","138","62274","1738500"
"2019-11-07","12450.00","2771","312","3083","331950"
"2019-11-07","12500.00","88293","424","88717","4874925"
"2019-11-07","12550.00","196","0","196","6675"
"2019-11-07","12600.00","18097","0","18097","1545300"
"2019-11-07","12650.00","13","0","13","975"
"2019-11-07","12700.00","6196","0","6196","920100"
"2019-11-07","12750.00","0","0","0","0"
"2019-11-07","12800.00","712","0","712","48375"
"2019-11-07","12850.00","0","0","0","0"
"2019-11-07","12900.00","54","0","54","4200"
"2019-11-07","12950.00","4","0","4","2175"
"2019-11-07","13000.00","12263","8","12271","1619925"
"2019-11-07","13050.00","0","0","0","0"
"2019-11-07","13100.00","30","20","50","750"
"2019-11-07","13150.00","0","0","0","0"
"2019-11-07","13200.00","0","0","0","0"
"2019-11-07","13250.00","0","0","0","0"
"2019-11-07","13300.00","49","4","53","6825"
"2019-11-07","13350.00","0","0","0","0"
"2019-11-07","13400.00","43","0","43","2025"
"2019-11-07","13450.00","0","0","0","0"
"2019-11-07","14100.00","0","0","0","0"
"2019-11-07","14200.00","0","0","0","0"
"2019-11-07","14300.00","0","0","0","0"
"2019-11-07","14400.00","0","0","0","0"
"2019-11-07","14500.00","0","0","0","0"
"2019-11-07","14600.00","0","0","0","0"
"2019-11-07","14700.00","0","0","0","0"
"2019-11-07","14800.00","0","0","0","0"
"2019-11-07","14900.00","0","0","0","0"
"2019-11-07","15000.00","0","0","0","0"
"2019-11-07","15100.00","0","0","0","0"
"2019-11-07","15200.00","0","0","0","0"
"2019-11-07","15300.00","0","0","0","0"
"2019-11-07","15400.00","0","0","0","0"
"2019-11-07","15500.00","0","0","0","0"
"2019-11-07","15600.00","0","0","0","0"
"2019-11-07","15700.00","0","0","0","0"
"2019-11-07","15800.00","0","0","0","0"
"2019-11-07","15900.00","0","0","0","0"
"2019-11-07","16000.00","0","0","0","0"
"2019-11-07","16100.00","0","0","0","0"
"2019-11-07","16200.00","0","0","0","0"
"2019-11-07","16300.00","0","0","0","0"
"2019-11-07","16400.00","0","0","0","0"
"2019-11-07","16500.00","0","0","0","0"
"2019-11-07","16600.00","0","0","0","0"
"2019-11-07","25200.00","66","9165","9231","104320"
"2019-11-07","25300.00","0","1006","1006","11860"
"2019-11-07","25400.00","0","787","787","2900"
"2019-11-07","25500.00","0","9","9","80"
"2019-11-07","25600.00","0","2961","2961","40000"
"2019-11-07","25700.00","0","259","259","2820"
"2019-11-07","25800.00","0","0","0","0"
"2019-11-07","25900.00","0","0","0","0"
"2019-11-07","26000.00","0","823","823","19160"
"2019-11-07","26100.00","0","0","0","0"
"2019-11-07","26200.00","0","0","0","0"
"2019-11-07","26300.00","0","0","0","0"
"2019-11-07","26400.00","0","2","2","640"
"2019-11-07","26500.00","0","547","547","22640"
"2019-11-07","26600.00","3","0","3","20"
"2019-11-07","26700.00","0","35","35","1540"
"2019-11-07","26800.00","0","87","87","6480"
"2019-11-07","26900.00","19","561","580","5320"
"2019-11-07","27000.00","35","23494","23529","470940"
"2019-11-07","27100.00","0","26","26","400"
"2019-11-07","27200.00","21","513","534","13640"
"2019-11-07","27300.00","0","16","16","180"
"2019-11-07","27400.00","2","400","402","8000"
"2019-11-07","27500.00","152","24292","24444","192620"
"2019-11-07","27600.00","0","1794","1794","9580"
"2019-11-07","27700.00","0","2013","2013","4280"
"2019-11-07","27800.00","0","2840","2840","24320"
"2019-11-07","27900.00","0","6751","6751","65560"
"2019-11-07","28000.00","172","94314","94486","1132960"
"2019-11-07","28100.00","9","12170","12179","60500"
"2019-11-07","28200.00","19","12516","12535","71140"
"2019-11-07","28300.00","47","16246","16293","70660"
"2019-11-07","28400.00","41","27969","28010","142340"
"2019-11-07","28500.00","639","216806","217445","1223420"
"2019-11-07","28600.00","22","58392","58414","173900"
"2019-11-07","28700.00","75","89612","89687","303040"
"2019-11-07","28800.00","29","121897","121926","368660"
"2019-11-07","28900.00","68","115342","115410","283480"
"2019-11-07","29000.00","7173","638500","645673","2454380"
"2019-11-07","29100.00","977","253087","254064","664760"
"2019-11-07","29200.00","1258","296575","297833","536580"
"2019-11-07","29300.00","2173","389043","391216","670740"
"2019-11-07","29400.00","1991","397326","399317","597320"
"2019-11-07","29500.00","31228","2389403","2420631","3286980"
"2019-11-07","29600.00","5108","789309","794417","856560"
"2019-11-07","29700.00","11775","972106","983881","1236900"
"2019-11-07","29800.00","25586","1447644","1473230","1504460"
"2019-11-07","29900.00","48842","1401055","1449897","1315440"
"2019-11-07","30000.00","462152","3816322","4278474","5076740"
"2019-11-07","30100.00","370611","1866741","2237352","1764000"
"2019-11-07","30200.00","776837","2368312","3145149","2310840"
"2019-11-07","30300.00","1101265","2438673","3539938","2337680"
"2019-11-07","30400.00","1312052","2267287","3579339","1840980"
"2019-11-07","30500.00","3387827","3036337","6424164","4038280"
"2019-11-07","30600.00","3090655","2470986","5561641","2409440"
"2019-11-07","30700.00","4082072","1130999","5213071","2302240"
"2019-11-07","30800.00","3980694","358041","4338735","2245980"
"2019-11-07","30900.00","2919253","92835","3012088","1738640"
"2019-11-07","31000.00","4818521","74308","4892829","4870740"
"2019-11-07","31100.00","1698834","4842","1703676","950840"
"2019-11-07","31200.00","1368108","2523","1370631","1062100"
"2019-11-07","31300.00","1118275","1029","1119304","870760"
"2019-11-07","31400.00","465480","428","465908","536100"
"2019-11-07","31500.00","3659825","854","3660679","2256940"
"2019-11-07","31600.00","165407","13","165420","308700"
"2019-11-07","31700.00","112063","163","112226","206280"
"2019-11-07","31800.00","71819","30","71849","131020"
"2019-11-07","31900.00","45970","80","46050","51620"
"2019-11-07","32000.00","187657","117","187774","759920"
"2019-11-07","32100.00","43326","6","43332","88300"
"2019-11-07","32200.00","60868","0","60868","157500"
"2019-11-14","9200.00","2","35540","35542","6900"
"2019-11-14","9250.00","0","49482","49482","5475"
"2019-11-14","9300.00","0","2001","2001","375"
"2019-11-14","9350.00","0","1223","1223","4050"
"2019-11-14","9400.00","0","1206","1206","975"
"2019-11-14","9450.00","0","4608","4608","150"
"2019-11-14","9500.00","0","0","0","0"
"2019-11-14","9550.00","0","12429","12429","3300"
"2019-11-14","9600.00","0","7605","7605","0"
"2019-11-14","9650.00","0","2607","2607","0"
"2019-11-14","9700.00","0","1001","1001","0"
"2019-11-14","9750.00","0","0","0","0"
"2019-11-14","9800.00","0","606","606","0"
"2019-11-14","9850.00","0","9805","9805","300"
"2019-11-14","9900.00","0","2805","2805","0"
"2019-11-14","9950.00","0","11650","11650","300"
"2019-11-14","10000.00","0","9","9","1800"
"2019-11-14","10050.00","0","1813","1813","300"
"2019-11-14","10100.00","0","1206","1206","2550"
"2019-11-14","10150.00","0","1411","1411","0"
"2019-11-14","10200.00","0","404","404","150"
"2019-11-14","10250.00","0","8018","8018","1200"
"2019-11-14","10300.00","0","829","829","0"
"2019-11-14","10350.00","0","1602","1602","0"
"2019-11-14","10400.00","0","18","18","1575"
"2019-11-14","10450.00","0","0","0","0"
"2019-11-14","10500.00","2","4583","4585","711000"
"2019-11-14","10550.00","0","0","0","0"
"2019-11-14","10600.00","0","0","0","0"
"2019-11-14","10650.00","0","16","16","1275"
"2019-11-14","10700.00","1","871","872","26175"
"2019-11-14","10750.00","2","56","58","4275"
"2019-11-14","10800.00","8","985","993","53025"
"2019-11-14","10850.00","20","549","569","20550"
"2019-11-14","10900.00","105","1437","1542","124125"
"2019-11-14","10950.00","0","169","169","1350"
"2019-11-14","11000.00","208","33936","34144","2965725"
"2019-11-14","11050.00","0","139","139","1050"
"2019-11-14","11100.00","77","6084","6161","447450"
"2019-11-14","11150.00","5","117","122","5625"
"2019-11-14","11200.00","92","29563","29655","2486775"
"2019-11-14","11250.00","2","1335","1337","30075"
"2019-11-14","11300.00","182","18578","18760","1006200"
"2019-11-14","11350.00","135","3044","3179","65700"
"2019-11-14","11400.00","1366","64501","65867","2402850"
"2019-11-14","11450.00","19","10607","10626","153300"
"2019-11-14","11500.00","12255","226849","239104","7640475"
"2019-11-14","11550.00","169","52036","52205","393150"
"2019-11-14","11600.00","12180","316144","328324","5638275"
"2019-11-14","11650.00","552","190432","190984","1397925"
"2019-11-14","11700.00","56718","797776","854494","10012875"
"2019-11-14","11750.00","37778","870462","908240","3978225"
"2019-11-14","11800.00","728419","2279952","3008371","11743725"
"2019-11-14","11850.00","1482783","1499090","2981873","7029150"
"2019-11-14","11900.00","2221769","1592141","3813910","17338650"
"2019-11-14","11950.00","1145708","404893","1550601","8013900"
"2019-11-14","12000.00","1932655","580909","2513564","19563525"
"2019-11-14","12050.00","678251","44684","722935","4936950"
"2019-11-14","12100.00","1021262","72773","1094035","10521975"
"2019-11-14","12150.00","343305","2044","345349","2546325"
"2019-11-14","12200.00","594814","6447","601261","7648200"
"2019-11-14","12250.00","135401","38","135439","1545225"
"2019-11-14","12300.00","308998","1833","310831","4601775"
"2019-11-14","12350.00","28168","20","28188","283200"
"2019-11-14","12400.00","97723","50","97773","1078425"
"2019-11-14","12450.00","3543","14","3557","54675"
"2019-11-14","12500.00","130876","432","131308","6351225"
"2019-11-14","12550.00","553","0","553","47175"
"2019-11-14","12600.00","25775","0","25775","1402050"
"2019-11-14","12650.00","23","0","23","2100"
"2019-11-14","12700.00","10440","0","10440","622650"
"2019-11-14","12750.00","0","0","0","0"
"2019-11-14","12800.00","3056","0","3056","177525"
"2019-11-14","12850.00","7","0","7","525"
"2019-11-14","12900.00","2033","0","2033","24825"
"2019-11-14","12950.00","0","0","0","0"
"2019-11-14","13000.00","6327","5","6332","447375"
"2019-11-14","13050.00","0","0","0","0"
"2019-11-14","13100.00","0","0","0","0"
"2019-11-14","13150.00","0","0","0","0"
"2019-11-14","13200.00","0","0","0","0"
"2019-11-14","13250.00","0","0","0","0"
"2019-11-14","13300.00","180","0","180","18675"
"2019-11-14","13350.00","0","0","0","0"
"2019-11-14","13400.00","50","0","50","7500"
"2019-11-14","13450.00","0","0","0","0"
"2019-11-14","13500.00","20","0","20","3300"
"2019-11-14","14100.00","0","0","0","0"
"2019-11-14","14200.00","0","0","0","0"
"2019-11-14","14300.00","0","0","0","0"
"2019-11-14","14400.00","0","0","0","0"
"2019-11-14","14500.00","0","0","0","0"
"2019-11-14","14600.00","0","0","0","0"
"2019-11-14","14700.00","0","0","0","0"
"2019-11-14","14800.00","0","0","0","0"
"2019-11-14","14900.00","0","0","0","0"
"2019-11-14","15000.00","0","0","0","0"
"2019-11-14","15100.00","0","0","0","0"
"2019-11-14","15200.00","0","0","0","0"
"2019-11-14","15300.00","0","0","0","0"
"2019-11-14","15400.00","0","0","0","0"
"2019-11-14","15500.00","0","0","0","0"
"2019-11-14","15600.00","0","0","0","0"
"2019-11-14","15700.00","0","0","0","0"
"2019-11-14","15800.00","0","0","0","0"
"2019-11-14","15900.00","0","0","0","0"
"2019-11-14","16000.00","0","0","0","0"
"2019-11-14","16100.00","0","0","0","0"
"2019-11-14","16200.00","0","0","0","0"
"2019-11-14","16300.00","0","0","0","0"
"2019-11-14","25200.00","2","1219","1221","9260"
"2019-11-14","25300.00","0","0","0","0"
"2019-11-14","25400.00","0","2524","2524","0"
"2019-11-14","25500.00","0","5018","5018","200"
"2019-11-14","25600.00","0","0","0","0"
"2019-11-14","25700.00","0","5016","5016","240"
"2019-11-14","25800.00","0","3501","3501","20"
"2019-11-14","25900.00","0","5007","5007","80"
"2019-11-14","26000.00","0","0","0","0"
"2019-11-14","26100.00","0","7505","7505","40"
"2019-11-14","26200.00","0","2003","2003","40"
"2019-11-14","26300.00","0","500","500","0"
"2019-11-14","26400.00","0","0","0","0"
"2019-11-14","26500.00","0","0","0","0"
"2019-11-14","26600.00","0","0","0","0"
"2019-11-14","26700.00","0","0","0","0"
